,time,battery,slewing_end,preheat_end,curr_time,old_time,curr_att,target_att,slewed,insolation,preheating,i_sun,offsets[0],offsets[1],offsets[2],offsets[3],end[0],end[1],end[2],end[3],running[0],running[1],running[2],running[3],executing[0],executing[1],executing[2],executing[3],job_count[0],job_count[1],job_count[2],job_count[3],cost_rates[0],cost_rates[1],cost_rates[2],cost_rates[3],r,B.load,rate,cost,Jb0,JbP0,Jb1,JbP1,Jb2,JbP2,Jb3,JbP3,S,B,ADC,End_S,Ph
211,41968,106643350,30699,2107,39680,39680,0,0,0,1,0,7,7,46,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,75,Idle,Idle,Idle,Check_end,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
212,41968,106643350,30699,2107,39680,39680,0,0,0,1,0,7,7,46,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,75,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
213,43167,106643350,30699,2107,39680,39680,0,0,0,1,0,7,7,46,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,75,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
214,43167,106643350,30699,2107,43167,39680,0,0,0,1,0,7,7,46,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,75,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Set_time,Idle,Idle,Running,Idle
215,43167,116096607,30699,2107,43167,43167,0,0,0,0,0,8,7,46,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,2989,0,75,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Check,Idle,Running,Idle
216,43167,116096607,30699,2107,43167,43167,0,0,0,0,0,8,7,46,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,2989,0,75,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
217,44621,116096607,30699,2107,43167,43167,0,0,0,0,0,8,7,46,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,2989,0,75,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
218,44621,116096607,30699,2107,43167,43167,0,0,0,0,0,8,7,46,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,2989,0,75,Skip,Action,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
219,44621,116096607,30699,2107,43167,43167,0,0,0,0,0,8,8,46,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,2989,0,80,Idle,Check_end,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
220,44621,116096607,30699,2107,43167,43167,0,0,0,0,0,8,8,46,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,2989,0,80,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
221,45184,116096607,30699,2107,43167,43167,0,0,0,0,0,8,8,46,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,2989,0,80,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
222,45184,116096607,30699,2107,45184,43167,0,0,0,0,0,8,8,46,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,2989,0,80,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,S2,Idle,Idle,Running,Idle
223,45184,110067794,30699,2107,45184,45184,0,0,0,1,0,8,8,46,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,80,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Check,Idle,Running,Idle
224,45184,110067794,30699,2107,45184,45184,0,0,0,1,0,8,8,46,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,80,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
225,47814,110067794,30699,2107,45184,45184,0,0,0,1,0,8,8,46,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,80,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
226,47814,110067794,30699,2107,45184,45184,0,0,0,1,0,8,8,46,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,80,Idle,Idle,Skip,Action,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
227,47814,110067794,30699,2107,45184,45184,0,0,0,1,0,8,8,47,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,85,Idle,Idle,Idle,Check_end,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
228,47814,110067794,30699,2107,45184,45184,0,0,0,1,0,8,8,47,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,85,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
229,48673,110067794,30699,2107,45184,45184,0,0,0,1,0,8,8,47,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,85,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
230,48673,110067794,30699,2107,48673,45184,0,0,0,1,0,8,8,47,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,85,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Set_time,Idle,Idle,Running,Idle
231,48673,119526473,30699,2107,48673,48673,0,0,0,0,0,9,8,47,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,2989,0,85,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Check,Idle,Running,Idle
232,48673,119526473,30699,2107,48673,48673,0,0,0,0,0,9,8,47,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,2989,0,85,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
233,50489,119526473,30699,2107,48673,48673,0,0,0,0,0,9,8,47,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,2989,0,85,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
234,50489,119526473,30699,2107,48673,48673,0,0,0,0,0,9,8,47,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,2989,0,85,Skip,Action,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
235,50489,119526473,30699,2107,48673,48673,0,0,0,0,0,9,9,47,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,2989,0,90,Idle,Check_end,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
236,50489,119526473,30699,2107,48673,48673,0,0,0,0,0,9,9,47,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,2989,0,90,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
237,50688,119526473,30699,2107,48673,48673,0,0,0,0,0,9,9,47,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,2989,0,90,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
238,50688,119526473,30699,2107,50688,48673,0,0,0,0,0,9,9,47,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,2989,0,90,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,S2,Idle,Idle,Running,Idle
239,50688,113503638,30699,2107,50688,50688,0,0,0,1,0,9,9,47,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,90,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Check,Idle,Running,Idle
240,50688,113503638,30699,2107,50688,50688,0,0,0,1,0,9,9,47,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,90,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
241,53566,113503638,30699,2107,50688,50688,0,0,0,1,0,9,9,47,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,90,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
242,53566,113503638,30699,2107,50688,50688,0,0,0,1,0,9,9,47,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,90,Idle,Idle,Skip,Action,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
243,53566,113503638,30699,2107,50688,50688,0,0,0,1,0,9,9,48,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,95,Idle,Idle,Idle,Check_end,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
244,53566,113503638,30699,2107,50688,50688,0,0,0,1,0,9,9,48,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,95,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
245,54180,113503638,30699,2107,50688,50688,0,0,0,1,0,9,9,48,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,95,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
246,54180,113503638,30699,2107,54180,50688,0,0,0,1,0,9,9,48,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,95,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Set_time,Idle,Idle,Running,Idle
247,54180,122970450,30699,2107,54180,54180,0,0,0,0,0,10,9,48,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,2989,0,95,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Check,Idle,Running,Idle
248,54180,122970450,30699,2107,54180,54180,0,0,0,0,0,10,9,48,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,2989,0,95,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
249,56192,122970450,30699,2107,54180,54180,0,0,0,0,0,10,9,48,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,2989,0,95,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
250,56192,122970450,30699,2107,56192,54180,0,0,0,0,0,10,9,48,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,2989,0,95,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,S2,Idle,Idle,Running,Idle
251,56192,116956582,30699,2107,56192,56192,0,0,0,1,0,10,9,48,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,95,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Check,Idle,Running,Idle
252,56192,116956582,30699,2107,56192,56192,0,0,0,1,0,10,9,48,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,95,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
253,56249,116956582,30699,2107,56192,56192,0,0,0,1,0,10,9,48,80,101,38,77,101,112,0,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,95,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
254,56249,116956582,30699,2107,56192,56192,0,0,0,1,0,10,9,48,80,101,38,77,101,112,1,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,95,Schedule,Action,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
255,56249,116956582,30699,2107,56249,56192,0,0,0,1,0,10,9,48,80,101,38,77,101,112,1,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,95,Precheck,PreHeat,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
256,56249,116956582,30699,57449,56249,56192,0,0,0,1,1,10,9,48,80,101,38,77,101,112,1,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,95,Preheat,PreHeat,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Start
257,56249,117111109,30699,57449,56249,56249,0,0,0,1,1,10,9,48,80,101,38,77,101,112,1,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2297,0,95,Preheat,PreHeat,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Check,Idle,Running,Wait
258,56249,117111109,30699,57449,56249,56249,0,0,0,1,1,10,9,48,80,101,38,77,101,112,1,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2297,0,95,Preheat,PreHeat,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Wait
259,57449,117111109,30699,57449,56249,56249,0,0,0,1,1,10,9,48,80,101,38,77,101,112,1,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2297,0,95,Preheat,PreHeat,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Wait
260,57449,117111109,30699,57449,57449,56249,0,0,0,1,1,10,9,48,80,101,38,77,101,112,1,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2297,0,95,Preheat,Slew,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Wait
261,57449,117111109,30699,57449,57449,56249,0,0,0,1,0,10,9,48,80,101,38,77,101,112,1,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2297,0,95,Align,Slew,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,End
262,57449,119867509,30699,57449,57449,57449,0,0,0,1,0,10,9,48,80,101,38,77,101,112,1,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,95,Align,Slew,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Check,Idle,Running,Idle
263,57449,119867509,30699,57449,57449,57449,0,0,0,1,0,10,9,48,80,101,38,77,101,112,1,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,95,Align,Slew,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
264,57449,119867509,58049,57449,57449,57449,0,1,1,1,0,10,9,48,80,101,38,77,101,112,1,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2711,0,95,Slewing,Slew,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Start,Running,Idle
265,57449,119867509,58049,57449,57449,57449,0,1,1,1,0,10,9,48,80,101,38,77,101,112,1,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2297,0,95,Slewing,Slew,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Check,Slewing,Running,Idle
266,57449,119867509,58049,57449,57449,57449,0,1,1,1,0,10,9,48,80,101,38,77,101,112,1,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2297,0,95,Slewing,Slew,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Slewing,Running,Idle
267,58049,119867509,58049,57449,57449,57449,0,1,1,1,0,10,9,48,80,101,38,77,101,112,1,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2297,0,95,Slewing,Slew,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Slewing,Running,Idle
268,58049,119867509,58049,57449,58049,57449,1,1,0,1,0,10,9,48,80,101,38,77,101,112,1,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-2297,0,95,Correct_Attitude,Slew,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,End,Running,Idle
269,58049,121245709,58049,57449,58049,58049,1,1,0,1,0,10,9,48,80,101,38,77,101,112,1,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-3111,0,95,Correct_Attitude,Slew,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Check,Idle,Running,Idle
270,58049,121245709,58049,57449,58049,58049,1,1,0,1,0,10,9,48,80,101,38,77,101,112,1,0,0,0,0,0,0,0,0,1,2,0,5,5,10,100,0,-3111,0,95,Correct_Attitude,Slew,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
271,58049,121245709,58049,57449,58049,58049,1,1,0,1,0,10,9,48,80,101,38,77,101,112,1,0,0,0,1,0,0,0,0,1,2,0,5,5,10,100,2,-3111,0,95,Available,Available,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
272,58049,121245709,58049,57449,58049,58049,1,1,0,1,0,10,9,48,80,101,38,77,101,112,1,0,0,0,1,0,0,0,0,1,2,0,5,5,10,100,2,752,0,95,Start,Available,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Check,Idle,Running,Idle
273,58049,121245709,58049,57449,58049,58049,1,1,0,1,0,10,9,48,80,101,38,77,101,112,1,0,0,0,1,0,0,0,0,1,2,0,5,5,10,100,2,752,0,95,Start,Available,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
274,59290,121245709,58049,57449,58049,58049,1,1,0,1,0,10,9,48,80,101,38,77,101,112,1,0,0,0,1,0,0,0,0,1,2,0,5,5,10,100,2,752,0,95,Start,Available,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
275,59290,121245709,58049,57449,58049,58049,1,1,0,1,0,10,9,48,80,101,38,77,101,112,1,0,0,0,1,0,0,0,0,1,2,0,5,5,10,100,2,752,0,95,Start,Available,Skip,Action,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
276,59290,121245709,58049,57449,58049,58049,1,1,0,1,0,10,9,49,80,101,38,77,101,112,1,0,0,0,1,0,0,0,0,1,2,0,5,5,10,100,2,752,0,100,Start,Available,Idle,Check_end,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
277,59290,121245709,58049,57449,58049,58049,1,1,0,1,0,10,9,49,80,101,38,77,101,112,1,0,0,0,1,0,0,0,0,1,2,0,5,5,10,100,2,752,0,100,Start,Available,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
278,59687,121245709,58049,57449,58049,58049,1,1,0,1,0,10,9,49,80,101,38,77,101,112,1,0,0,0,1,0,0,0,0,1,2,0,5,5,10,100,2,752,0,100,Start,Available,Idle,Idle,Idle,Idle,Idle,Idle,Insolation,Idle,Idle,Running,Idle
279,59687,121245709,58049,57449,59687,58049,1,1,0,1,0,10,9,49,80,101,38,77,101,112,1,0,0,0,1,0,0,0,0,1,2,0,5,5,10,100,2,752,0,100,Start,Available,Idle,Idle,Idle,Idle,Idle,Idle,Set_time,Idle,Idle,Running,Idle
280,59687,120013933,58049,57449,59687,59687,1,1,0,0,0,11,9,49,80,101,38,77,101,112,1,0,0,0,1,0,0,0,0,1,2,0,5,5,10,100,2,6852,0,100,Start,Available,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Check,Idle,Running,Idle
281,59687,120013933,58049,57449,59687,59687,1,1,0,0,0,11,9,49,80,101,38,77,101,112,1,0,0,0,1,0,0,0,0,1,2,0,5,5,10,100,2,6852,0,100,Start,Available,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
282,59992,120013933,58049,57449,59687,59687,1,1,0,0,0,11,9,49,80,101,38,77,101,112,1,0,0,0,1,0,0,0,0,1,2,0,5,5,10,100,2,6852,0,100,Start,Available,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
283,59992,120013933,58049,57449,59687,59687,1,1,0,0,0,11,9,49,80,101,38,77,101,112,1,0,0,0,1,0,0,0,0,1,2,0,5,5,10,100,2,6852,0,100,Start,Available,Idle,Idle,Skip,Action,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
284,59992,120013933,58049,57449,59687,59687,1,1,0,0,0,11,9,49,81,101,38,77,101,112,1,0,0,0,1,0,0,0,0,1,2,0,5,5,10,100,2,6852,0,110,Start,Available,Idle,Idle,Idle,Check_end,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
285,59992,120013933,58049,57449,59687,59687,1,1,0,0,0,11,9,49,81,101,38,77,101,112,1,0,0,0,1,0,0,0,0,1,2,0,5,5,10,100,2,6852,0,110,Start,Available,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
286,60917,120013933,58049,57449,59687,59687,1,1,0,0,0,11,9,49,81,101,38,77,101,112,1,0,0,0,1,0,0,0,0,1,2,0,5,5,10,100,2,6852,0,110,Start,Available,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
287,60917,120013933,58049,57449,59687,59687,1,1,0,0,0,11,9,49,81,101,38,77,101,112,1,0,0,1,1,0,0,0,0,1,2,0,5,5,10,100,2,6852,0,110,Start,Available,Idle,Idle,Idle,Idle,Schedule,Action,Eclipse,Idle,Idle,Running,Idle
288,60917,120013933,58049,57449,60917,59687,1,1,0,0,0,11,9,49,81,101,38,77,101,112,1,0,0,1,1,0,0,0,0,1,2,0,5,5,10,100,2,6852,0,110,Start,Available,Idle,Idle,Idle,Idle,Precheck,PreHeat,Eclipse,Idle,Idle,Running,Idle
289,60917,120013933,58049,57449,60917,59687,1,1,0,0,0,11,9,49,81,101,38,77,101,112,1,0,0,1,1,0,0,0,0,1,2,0,5,5,10,100,2,6852,0,110,Start,Available,Idle,Idle,Idle,Idle,Align,PreHeat,Eclipse,Idle,Idle,Running,Idle
290,60917,120013933,60917,57449,60917,59687,1,0,1,0,0,11,9,49,81,101,38,77,101,112,1,0,0,1,1,0,0,0,0,1,2,0,5,5,10,100,2,6852,0,110,Start,Available,Idle,Idle,Idle,Idle,Slewing,PreHeat,Eclipse,Idle,Start,Running,Idle
291,60917,111585973,60917,57449,60917,60917,1,0,1,0,0,11,9,49,81,101,38,77,101,112,1,0,0,1,1,0,0,0,0,1,2,0,5,5,10,100,2,7266,0,110,Start,Available,Idle,Idle,Idle,Idle,Slewing,PreHeat,Eclipse,Check,Slewing,Running,Idle
292,60917,111585973,60917,57449,60917,60917,1,0,1,0,0,11,9,49,81,101,38,77,101,112,1,0,0,1,1,0,0,0,0,1,2,0,5,5,10,100,2,7266,0,110,Start,Available,Idle,Idle,Idle,Idle,Slewing,PreHeat,Eclipse,Idle,Slewing,Running,Idle
293,60917,111585973,60917,57449,60917,60917,1,0,1,0,0,11,9,49,81,101,38,77,101,112,1,0,0,1,1,0,0,0,0,1,2,0,5,5,10,100,2,7266,0,110,Start,Available,Idle,Idle,Idle,Idle,Slewing,Slew,Eclipse,Idle,Slewing,Running,Idle
294,60917,111585973,60917,57449,60917,60917,0,0,0,0,0,11,9,49,81,101,38,77,101,112,1,0,0,1,1,0,0,0,0,1,2,0,5,5,10,100,2,7266,0,110,Start,Available,Idle,Idle,Idle,Idle,Correct_Attitude,Slew,Eclipse,Idle,End,Running,Idle
295,60917,111585973,60917,57449,60917,60917,0,0,0,0,0,11,9,49,81,101,38,77,101,112,1,0,0,1,1,0,0,0,0,1,2,0,5,5,10,100,2,6852,0,110,Start,Available,Idle,Idle,Idle,Idle,Correct_Attitude,Slew,Eclipse,Check,Idle,Running,Idle
296,60917,111585973,60917,57449,60917,60917,0,0,0,0,0,11,9,49,81,101,38,77,101,112,1,0,0,1,1,0,0,0,0,1,2,0,5,5,10,100,2,6852,0,110,Start,Available,Idle,Idle,Idle,Idle,Correct_Attitude,Slew,Eclipse,Idle,Idle,Running,Idle
297,60917,111585973,60917,57449,60917,60917,0,0,0,0,0,11,9,49,81,101,38,77,101,112,1,0,0,1,1,0,0,1,0,1,2,0,5,5,10,100,2,6852,0,110,Start,Available,Idle,Idle,Idle,Idle,Available,Available,Eclipse,Idle,Idle,Running,Idle
298,60917,111585973,60917,57449,60917,60917,0,0,0,0,0,11,9,49,81,101,38,77,101,112,1,0,0,1,1,0,0,1,0,1,2,0,5,5,10,100,2,9482,0,110,Start,Available,Idle,Idle,Idle,Idle,Start,Available,Eclipse,Check,Idle,Running,Idle
299,60917,111585973,60917,57449,60917,60917,0,0,0,0,0,11,9,49,81,101,38,77,101,112,1,0,0,1,1,0,0,1,0,1,2,0,5,5,10,100,2,9482,0,110,Start,Available,Idle,Idle,Idle,Idle,Start,Available,Eclipse,Idle,Idle,Running,Idle
300,61141,111585973,60917,57449,60917,60917,0,0,0,0,0,11,9,49,81,101,38,77,101,112,1,0,0,1,1,0,0,1,0,1,2,0,5,5,10,100,2,9482,0,110,Start,Available,Idle,Idle,Idle,Idle,Start,Available,Eclipse,Idle,Idle,Running,Idle
301,61141,111585973,60917,57449,61141,60917,0,0,0,0,0,11,9,49,81,101,38,77,101,112,1,0,0,1,1,0,0,0,0,1,2,1,5,5,10,100,2,9482,0,110,Start,Available,Idle,Idle,Idle,Idle,Stop,Wait,Eclipse,Idle,Idle,Running,Idle
302,61141,109462005,60917,57449,61141,61141,0,0,0,0,0,11,9,49,81,101,38,77,101,112,1,0,0,1,1,0,0,0,0,1,2,1,5,5,10,100,2,6852,0,110,Start,Available,Idle,Idle,Idle,Idle,Check_Attitude,Wait,Eclipse,Check,Idle,Running,Idle
303,61141,109462005,60917,57449,61141,61141,0,0,0,0,0,11,9,49,81,101,38,77,101,112,1,0,0,1,1,0,0,0,0,1,2,1,5,5,10,100,2,6852,0,110,Start,Available,Idle,Idle,Idle,Idle,End,Wait,Eclipse,Check,Idle,Running,Idle
304,61141,109462005,60917,57449,61141,61141,0,0,0,0,0,11,9,49,81,102,38,77,101,112,1,0,0,0,1,0,0,0,0,1,2,1,5,5,10,100,2,6852,0,110,Start,Available,Idle,Idle,Idle,Idle,Idle,Next,Eclipse,Check,Idle,Running,Idle
305,61141,109462005,60917,57449,61141,61141,0,0,0,0,0,11,9,49,81,102,38,77,101,112,1,0,0,0,1,0,0,0,0,1,2,1,5,5,10,100,2,6852,0,110,Start,Available,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Check,Idle,Running,Idle
306,61141,109462005,60917,57449,61141,61141,0,0,0,0,0,11,9,49,81,102,38,77,101,112,1,0,0,0,1,0,0,0,0,1,2,1,5,5,10,100,2,6852,0,110,Start,Available,Idle,Idle,Idle,Idle,Idle,Idle,Eclipse,Idle,Idle,Running,Idle
